title,date,subject,gilligan_related,url,author,section,subject_type,notes
,2021-04-27T18:00:22+00:00,,review,https://www.slashfilm.com/580744/trollhunters-rise-of-the-titans-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-27T18:30:30+00:00,,review,https://www.slashfilm.com/580730/physical-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
"Mark Rylance, Simon Pegg Lead Peter Kosminsky",2021-04-27T19:00:41+00:00,,review,https://www.slashfilm.com/580741/the-undeclared-war-peacock/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-27T19:30:43+00:00,,review,https://www.slashfilm.com/580714/mortal-kombat-box-office/,,,,Automated collection; review subject and Gilligan flag manually.
Everything You Need To Know About All The Movies Netflix Is Releasing This Summer - SlashFilm,2021-04-27T20:00:38+00:00,,review,https://www.slashfilm.com/580740/complete-netflix-2021-summer-movies-list/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Worst Best Picture Winner, Captain America 4, Another Round Remake, Scorsese/Schrader Reunion, And More - SlashFilm",2021-04-27T20:15:20+00:00,,review,https://www.slashfilm.com/580750/daily-podcast-worst-best-picture-winner-captain-america-4-another-round-remake-scorsese-schrader-reunion-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-27T20:30:20+00:00,,review,https://www.slashfilm.com/580743/22-vs-earth-clip-tina-feys-soul-character-recruits-an-unstoppable-gang-for-disney-short-film/,,,,Automated collection; review subject and Gilligan flag manually.
Fox Animated,2021-04-27T21:00:50+00:00,,review,https://www.slashfilm.com/580746/bedrock/,,,,Automated collection; review subject and Gilligan flag manually.
Adam Wingard In Talks To Direct,2021-04-27T21:30:34+00:00,,review,https://www.slashfilm.com/580756/son-of-kong/,,,,Automated collection; review subject and Gilligan flag manually.
Marvel,2021-04-27T22:00:10+00:00,,review,https://www.slashfilm.com/580758/marvels-ironheart-head-writer-chinaka-hodge/,,,,Automated collection; review subject and Gilligan flag manually.
An 80-Year-Old Review Just Ruined The Perfect,2021-04-27T22:30:00+00:00,,review,https://www.slashfilm.com/580742/citizen-kane-rotten-tomatoes-score/,,,,Automated collection; review subject and Gilligan flag manually.
A,2021-04-27T23:00:53+00:00,,review,https://www.slashfilm.com/580748/world-of-darkness-universe-film-tv/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-27T23:30:36+00:00,,review,https://www.slashfilm.com/580751/thomas-vinterberg-on-another-round-remake/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T00:00:32+00:00,,review,https://www.slashfilm.com/580754/the-borrowers-reboot/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T00:30:45+00:00,,review,https://www.slashfilm.com/580747/a-cool-breeze-on-the-underground/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2021-04-28T01:00:04+00:00,,review,https://www.slashfilm.com/580745/superhero-bits-2151/,,,,Automated collection; review subject and Gilligan flag manually.
"The Morning Watch: How Realistic Is Firefighting In Movies And TV, Catching Up Before",2021-04-28T12:00:25+00:00,,review,https://www.slashfilm.com/580749/the-morning-watch-how-realistic-is-firefighting-in-movies-and-tv-catching-up-before-the-bad-batch-more/,,,,Automated collection; review subject and Gilligan flag manually.
VOTD: How Marvel,2021-04-28T13:00:52+00:00,,review,https://www.slashfilm.com/580753/votd-how-wandavision-should-have-ended/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T13:37:23+00:00,,review,https://www.slashfilm.com/580755/luca-trailer-official/,,,,Automated collection; review subject and Gilligan flag manually.
With,2021-04-28T14:00:54+00:00,,review,https://www.slashfilm.com/580701/pixar-luca-making-of/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T14:30:57+00:00,,review,https://www.slashfilm.com/580763/the-tomorrow-war-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
How Pixar,2021-04-28T15:00:56+00:00,,review,https://www.slashfilm.com/580760/luca-inspiration-mike-venturini-interview/,,,,Automated collection; review subject and Gilligan flag manually.
Ewan McGregor Says,2021-04-28T15:30:14+00:00,,review,https://www.slashfilm.com/580765/ewan-mcgregor-talks-obi-wan-kenobi-series/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T16:00:50+00:00,,review,https://www.slashfilm.com/580766/without-remorse-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T16:30:30+00:00,,review,https://www.slashfilm.com/580767/the-handmaids-tale-season-4-early-hulu/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2021-04-28T17:00:59+00:00,,review,https://www.slashfilm.com/580759/the-quarantine-stream-john-wayne-gacy-devil-in-disguise/,,,,Automated collection; review subject and Gilligan flag manually.
Scott Derrickson,2021-04-28T17:30:10+00:00,,review,https://www.slashfilm.com/580764/the-black-phone-release-date/,,,,Automated collection; review subject and Gilligan flag manually.
The Online DC FanDome Event Will Return This Year - SlashFilm,2021-04-28T18:00:55+00:00,,review,https://www.slashfilm.com/580773/dc-fandome-2021/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T18:30:36+00:00,,review,https://www.slashfilm.com/580752/yasuke-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
A Future,2021-04-28T19:00:32+00:00,,review,https://www.slashfilm.com/580769/animated-anakin-skywalker-will-return-in-a-lucasfilm-animation-project/,,,,Automated collection; review subject and Gilligan flag manually.
The Sea Monster To Human Transformation In,2021-04-28T19:30:59+00:00,,review,https://www.slashfilm.com/580761/luca-transformation-pixar/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T20:00:21+00:00,,review,https://www.slashfilm.com/580775/great-gatsby-musical-soundtrack/,,,,Automated collection; review subject and Gilligan flag manually.
Scarlett Johansson Invites You To Celebrate National Superhero Day With,2021-04-28T20:30:05+00:00,,review,https://www.slashfilm.com/580772/national-superhero-day-black-widow/,,,,Automated collection; review subject and Gilligan flag manually.
"Bo Burnham Filmed A Musical Comedy Special During The Pandemic, And It",2021-04-28T21:00:18+00:00,,review,https://www.slashfilm.com/580781/bo-burnham-netflix-special/,,,,Automated collection; review subject and Gilligan flag manually.
Pixar Staff Frustrated By Decisions To Send,2021-04-28T21:30:57+00:00,,review,https://www.slashfilm.com/580778/pixar-movies-on-disney-streaming/,,,,Automated collection; review subject and Gilligan flag manually.
New,2021-04-28T22:00:57+00:00,,review,https://www.slashfilm.com/580784/the-green-knight-images/,,,,Automated collection; review subject and Gilligan flag manually.
"Water Cooler: Shadow And Bone, The Mitchells Vs. The Machines, The Lady Eve, Haunted: Latin America, And More - SlashFilm",2021-04-28T22:15:45+00:00,,review,https://www.slashfilm.com/580780/water-cooler-shadow-and-bone-the-mitchells-vs-the-machines-the-lady-eve-haunted-latin-america-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
David Cronenberg Returns To Directing With,2021-04-28T22:30:17+00:00,,review,https://www.slashfilm.com/580770/new-david-cronenberg-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T23:00:17+00:00,,review,https://www.slashfilm.com/580779/apocalypse-now-poster/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-28T23:30:59+00:00,,review,https://www.slashfilm.com/580777/wolf-like-me/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix Launches,2021-04-29T00:00:52+00:00,,review,https://www.slashfilm.com/580776/netflix-play-something-shuffle-feature/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T00:30:34+00:00,,review,https://www.slashfilm.com/580762/pretty-guardian-sailor-moon-eternal-the-movie-netflix/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2021-04-29T01:00:31+00:00,,review,https://www.slashfilm.com/580771/superhero-bits-2152/,,,,Automated collection; review subject and Gilligan flag manually.
/Filmcast Ep. 616 - Mortal Kombat (GUESTS: Tara Ariano And Daanish Syed) - SlashFilm,2021-04-29T03:00:12+00:00,,review,https://www.slashfilm.com/580739/filmcast-ep-616-mortal-kombat-guests-tara-ariano-and-daanish-syed/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: The Magic Of,2021-04-29T13:00:00+00:00,,review,https://www.slashfilm.com/580788/the-morning-watch-making-of-harry-potter-vfx-rating-gunslinging-scenes-in-movies-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T14:00:15+00:00,,review,https://www.slashfilm.com/580785/the-falcon-and-the-winter-soldier-interview-writer-malcolm-spellman/,,,,Automated collection; review subject and Gilligan flag manually.
HBO Max,2021-04-29T14:30:23+00:00,,review,https://www.slashfilm.com/580789/hbo-max-ad-plan-price/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T15:00:38+00:00,,review,https://www.slashfilm.com/580791/sweet-tooth-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T15:30:02+00:00,,review,https://www.slashfilm.com/580790/the-mighty-ducks-reunion-clip-game-changers/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T16:00:38+00:00,,review,https://www.slashfilm.com/580787/cliff-walkers-review/,,,,Automated collection; review subject and Gilligan flag manually.
Neill Blomkamp,2021-04-29T16:30:38+00:00,,review,https://www.slashfilm.com/580792/neill-blomkamps-demonic-first-look-footage-and-photos/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T17:00:17+00:00,,review,https://www.slashfilm.com/580800/dexter-season-9-teaser/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T17:30:07+00:00,,review,https://www.slashfilm.com/580796/wrath-of-man-red-band-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
"New Disney Wish Cruise Liner Will Feature Star Wars-Themed Bar, Marvel Cinematic Dining, And Disney",2021-04-29T17:52:57+00:00,,review,https://www.slashfilm.com/580795/disney-wish-cruise-liner/,,,,Automated collection; review subject and Gilligan flag manually.
"Alamo Drafthouse To Reopen 15 Locations, Including Theaters In Brooklyn, Los Angeles, And Dallas - SlashFilm",2021-04-29T18:30:50+00:00,,review,https://www.slashfilm.com/580799/alamo-drafthouse-reopening/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T19:00:05+00:00,,review,https://www.slashfilm.com/580798/assembled-the-making-of-the-falcon-and-the-winter-soldier-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Amazon Renews Animated Superhero Series,2021-04-29T19:30:19+00:00,,review,https://www.slashfilm.com/580805/invincible-season-2/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2021-04-29T20:00:41+00:00,,review,https://www.slashfilm.com/580786/the-quarantine-stream-inside-pixar-is-a-bite-sized-deep-dive-into-the-animation-studio/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: The Falcon And The Winter Soldier Finale Interview, Bedrock, And Son Of Kong - SlashFilm",2021-04-29T20:25:16+00:00,,review,https://www.slashfilm.com/580810/daily-podcast-the-falcon-and-the-winter-soldier-finale-interview-bedrock-and-son-of-kong/,,,,Automated collection; review subject and Gilligan flag manually.
New David Cronenberg Movie,2021-04-29T20:30:43+00:00,,review,https://www.slashfilm.com/580801/crimes-of-the-future-cast/,,,,Automated collection; review subject and Gilligan flag manually.
New,2021-04-29T21:00:29+00:00,,review,https://www.slashfilm.com/580809/new-transformers-movie-cast-dominique-fishback/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T21:30:40+00:00,,review,https://www.slashfilm.com/580812/castlevania-season-4-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
"Michael B. Jordan Addresses New Superman Rumors, Updates",2021-04-29T22:00:44+00:00,,review,https://www.slashfilm.com/580794/michael-b-jordan-reacts-to-superman-rumors-updates-static-shock-progress/,,,,Automated collection; review subject and Gilligan flag manually.
Rian Johnson,2021-04-29T22:15:31+00:00,,review,https://www.slashfilm.com/580802/rian-johnsons-production-company-new-label/,,,,Automated collection; review subject and Gilligan flag manually.
The Planned,2021-04-29T22:30:21+00:00,,review,https://www.slashfilm.com/580797/the-last-of-us-movie-fell-apart/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T23:00:46+00:00,,review,https://www.slashfilm.com/580808/shotgun-wedding-first-look/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T23:15:37+00:00,,review,https://www.slashfilm.com/580814/the-staircase-cast-toni-collette/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-29T23:30:10+00:00,,review,https://www.slashfilm.com/580806/falcon-and-the-winter-soldier-alternate-title/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T00:00:23+00:00,,review,https://www.slashfilm.com/580804/spiral-clips/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T00:30:37+00:00,,review,https://www.slashfilm.com/580811/john-mayer-talk-show/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2021-04-30T01:00:47+00:00,,review,https://www.slashfilm.com/580803/superhero-bits-2153/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: The Sound Of Being Deaf In,2021-04-30T13:00:58+00:00,,review,https://www.slashfilm.com/580813/the-morning-watch-sound-of-metal-sound-design-clerks-retrospective-with-kevin-smith-more/,,,,Automated collection; review subject and Gilligan flag manually.
Peacock Sees 9 Million New Sign-Ups After Arrival Of WWE And,2021-04-30T14:00:07+00:00,,review,https://www.slashfilm.com/580793/peacock-sign-up-wwe-the-office/,,,,Automated collection; review subject and Gilligan flag manually.
The Original,2021-04-30T14:30:05+00:00,,review,https://www.slashfilm.com/580757/the-mighty-ducks-reunion-interview-original-teammates-back-in-game-changers/,,,,Automated collection; review subject and Gilligan flag manually.
New On Blu-Ray:,2021-04-30T15:00:25+00:00,,review,https://www.slashfilm.com/580768/new-blu-ray-releases-memories-of-murder/,,,,Automated collection; review subject and Gilligan flag manually.
Future Seasons Of,2021-04-30T15:30:26+00:00,,review,https://www.slashfilm.com/580818/the-mighty-ducks-game-changers-season-2-and-beyond/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T15:37:55+00:00,,review,https://www.slashfilm.com/580820/green-lantern-hbo-max-series-cast/,,,,Automated collection; review subject and Gilligan flag manually.
Noah Centineo Is No Longer Playing He-Man In,2021-04-30T16:30:06+00:00,,review,https://www.slashfilm.com/580817/noah-centineo-masters-of-the-universe-cast-he-man/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T17:00:59+00:00,,review,https://www.slashfilm.com/580816/the-mighty-ducks-writer-steven-brill-interview-game-changers/,,,,Automated collection; review subject and Gilligan flag manually.
Universal,2021-04-30T17:30:26+00:00,,review,https://www.slashfilm.com/580821/jurassic-world-velocicoaster-ride-host-mr-dna/,,,,Automated collection; review subject and Gilligan flag manually.
Kumail Nanjiani And Emily V. Gordon Teaming Up With,2021-04-30T18:00:47+00:00,,review,https://www.slashfilm.com/580824/the-doubtful-guest-movie-kumail-nanjiani-emily-v-gordon/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T18:30:46+00:00,,review,https://www.slashfilm.com/580819/black-adam-cast-uli-latukefu/,,,,Automated collection; review subject and Gilligan flag manually.
George Romero,2021-04-30T19:00:58+00:00,,review,https://www.slashfilm.com/580829/twilight-of-the-dead/,,,,Automated collection; review subject and Gilligan flag manually.
7 Things We Learned About,2021-04-30T19:30:16+00:00,,review,https://www.slashfilm.com/580822/making-of-the-falcon-and-the-winter-soldier-documentary-what-we-learned/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T20:00:21+00:00,,review,https://www.slashfilm.com/580826/toretto-origins/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T20:30:49+00:00,,review,https://www.slashfilm.com/580825/gunpowder-milkshake-netflix/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Green Lantern Casting, F9, The Doubtful Guest, A Pixar Interview, And More - SlashFilm",2021-04-30T20:45:19+00:00,,review,https://www.slashfilm.com/580833/daily-podcast-green-lantern-casting-f9-the-doubtful-guest-a-pixar-interview-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T21:00:18+00:00,,review,https://www.slashfilm.com/580827/black-panther-2-lupita-nyongo/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T21:30:30+00:00,,review,https://www.slashfilm.com/580807/star-wars-the-bad-batch-recap/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T22:00:41+00:00,,review,https://www.slashfilm.com/580830/our-flag-means-death-cast/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T22:30:21+00:00,,review,https://www.slashfilm.com/580823/borderlands-cast-gina-gershon/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-04-30T23:00:37+00:00,,review,https://www.slashfilm.com/580831/one-cut-of-the-dead-remake/,,,,Automated collection; review subject and Gilligan flag manually.
Casting News: Gal Gadot Will Star In,2021-04-30T23:30:26+00:00,,review,https://www.slashfilm.com/580782/meet-me-in-another-life/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-01T00:00:49+00:00,,review,https://www.slashfilm.com/580783/port-authority-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-01T00:30:37+00:00,,review,https://www.slashfilm.com/580724/benny-loves-you-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits: New,2021-05-01T01:00:26+00:00,,review,https://www.slashfilm.com/580828/superhero-bits-2154/,,,,Automated collection; review subject and Gilligan flag manually.
"This Week In Trailers: Faceless, My Heart Can",2021-05-01T16:00:37+00:00,,review,https://www.slashfilm.com/580774/this-week-in-trailers-faceless-my-heart-cant-beat-unless-you-tell-it-to-threshold-from-cradle-to-stage-the-gig-is-up/,,,,Automated collection; review subject and Gilligan flag manually.
"Star Wars Bits: 30 Years Of Thrawn, Inside Galaxy",2021-05-01T17:00:20+00:00,,review,https://www.slashfilm.com/580068/star-wars-bits-30-years-of-thrawn-inside-galaxys-edge-knights-of-the-old-republic-star-wars-the-bad-batch-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-01T18:00:52+00:00,,review,https://www.slashfilm.com/580832/cruella-clip/,,,,Automated collection; review subject and Gilligan flag manually.
"Olympia Dukakis, Star Of",2021-05-01T21:24:05+00:00,,review,https://www.slashfilm.com/580835/olympia-dukakis-dead-at-89/,,,,Automated collection; review subject and Gilligan flag manually.
TV Bits:,2021-05-02T16:00:11+00:00,,review,https://www.slashfilm.com/580725/tv-bits-perry-mason-changes-showrunners-dawson-creek-gets-its-theme-song-back-infinity-train-spin-off-movie-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-02T17:00:58+00:00,,review,https://www.slashfilm.com/580836/new-rick-and-morty-season-5-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-02T19:30:49+00:00,,review,https://www.slashfilm.com/580838/mortal-kombat-featurette-fights/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch:,2021-05-03T12:00:34+00:00,,review,https://www.slashfilm.com/580840/the-morning-watch-godzilla-vs-kong-vfx-breakdown-stuntmen-react-to-the-falcon-and-the-winter-soldier-more/,,,,Automated collection; review subject and Gilligan flag manually.
VOTD:,2021-05-03T13:00:31+00:00,,review,https://www.slashfilm.com/580839/votd-rick-and-morty-in-the-eternal-nightmare-machine/,,,,Automated collection; review subject and Gilligan flag manually.
First,2021-05-03T13:57:50+00:00,,review,https://www.slashfilm.com/580842/marvel-studios-teaser-first-eternals-footage/,,,,Automated collection; review subject and Gilligan flag manually.
Marvel Studios Reveals,2021-05-03T14:13:30+00:00,,review,https://www.slashfilm.com/580843/captain-marvel-and-black-panther-sequel-titles-announced/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T15:00:18+00:00,,review,https://www.slashfilm.com/580845/ant-man-3-and-guardians-of-the-galaxy-3-release-date-announcement/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T15:30:20+00:00,,review,https://www.slashfilm.com/580847/the-simpsons-star-wars-animated-short-on-disney-plus/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T16:00:16+00:00,,review,https://www.slashfilm.com/580844/star-wars-the-bad-batch-producer-interview/,,,,Automated collection; review subject and Gilligan flag manually.
Quentin Tarantino,2021-05-03T16:30:28+00:00,,review,https://www.slashfilm.com/580841/quentin-tarantino-new-beverly-cinema-reopening/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T17:00:42+00:00,,review,https://www.slashfilm.com/580846/dee-bradley-baker-interview/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T17:30:04+00:00,,review,https://www.slashfilm.com/580851/halston-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Pop Culture Imports:,2021-05-03T18:00:38+00:00,,review,https://www.slashfilm.com/580815/best-foreign-movies-and-tv-streaming-april/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T18:30:06+00:00,,review,https://www.slashfilm.com/580852/league-of-legends-animated-series-arcane/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2021-05-03T19:00:17+00:00,,review,https://www.slashfilm.com/580834/the-quarantine-stream-sasquatch/,,,,Automated collection; review subject and Gilligan flag manually.
The,2021-05-03T19:31:24+00:00,,review,https://www.slashfilm.com/580859/wandavision-doctor-strange-cameo/,,,,Automated collection; review subject and Gilligan flag manually.
Steven Spielberg,2021-05-03T19:40:37+00:00,,review,https://www.slashfilm.com/580858/the-fabelmans-casting-call/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T20:00:55+00:00,,review,https://www.slashfilm.com/580849/heels-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Marvel Cinematic Universe Phase 4, Star Wars Day & Falcon And The Winter Soldier - SlashFilm",2021-05-03T20:15:47+00:00,,review,https://www.slashfilm.com/580861/daily-podcast-marvel-cinematic-universe-phase-4-star-wars-day-falcon-and-the-winter-soldier/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T20:30:44+00:00,,review,https://www.slashfilm.com/580855/fast-furious-michelle-rodriguez/,,,,Automated collection; review subject and Gilligan flag manually.
"The ""New Normal"" For Moviegoing Post-Pandemic May Be The ""Premium"" Experience Like IMAX, Upscale Dining - SlashFilm",2021-05-03T21:00:12+00:00,,review,https://www.slashfilm.com/580848/moviegoing-post-pandemic-premium/,,,,Automated collection; review subject and Gilligan flag manually.
Tig Notaro Animated Stand Up Special Coming To HBO This Summer - SlashFilm,2021-05-03T21:30:28+00:00,,review,https://www.slashfilm.com/580853/tig-notaro-animated-stand-up-special/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T22:00:52+00:00,,review,https://www.slashfilm.com/580863/saturday-night-live-season-46-final-hosts-are-keegan-michael-key-and-anya-taylor-joy/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T22:30:21+00:00,,review,https://www.slashfilm.com/580857/finch-release/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T23:00:44+00:00,,review,https://www.slashfilm.com/580866/scarface-and-the-untouchable/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-03T23:30:57+00:00,,review,https://www.slashfilm.com/580862/mr-corman-first-look-apple-tv/,,,,Automated collection; review subject and Gilligan flag manually.
Batman-Adjacent Prequel Series,2021-05-04T00:00:24+00:00,,review,https://www.slashfilm.com/580856/pennyworth-hbo-max/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T00:30:57+00:00,,review,https://www.slashfilm.com/580854/night-court-sequel-series-melissa-rauch/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2021-05-04T01:00:41+00:00,,review,https://www.slashfilm.com/580850/superhero-bits-2155/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: Updated 2021,2021-05-04T12:00:06+00:00,,review,https://www.slashfilm.com/580867/the-morning-watch-updated-2021-star-wars-canon-timeline-boba-fett-returns-in-animated-lego-fight-more/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: May The Fourth Be With These New,2021-05-04T13:00:31+00:00,,review,https://www.slashfilm.com/580865/star-wars-day-2021-posters/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T14:00:54+00:00,,review,https://www.slashfilm.com/580870/star-wars-the-bad-batch-aftermath-review/,,,,Automated collection; review subject and Gilligan flag manually.
"The Immersive Star Wars: Galactic Starcruiser Hotel At Disney World Reveals ""Real"" Lightsaber, Themed Dining - SlashFilm",2021-05-04T14:30:48+00:00,,review,https://www.slashfilm.com/580869/star-wars-galactic-starcruiser-details-lightsaber/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T15:00:24+00:00,,review,https://www.slashfilm.com/580871/star-wars-the-bad-batch-aftermath-breakdown/,,,,Automated collection; review subject and Gilligan flag manually.
The Final Episode Of,2021-05-04T15:30:50+00:00,,review,https://www.slashfilm.com/580872/conan-final-episode-airs-in-june/,,,,Automated collection; review subject and Gilligan flag manually.
How,2021-05-04T16:00:26+00:00,,review,https://www.slashfilm.com/580873/star-wars-and-frankenstein/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: New,2021-05-04T16:30:45+00:00,,review,https://www.slashfilm.com/580874/new-star-wars-and-the-mandalorian-hot-toys-and-sideshow-collectibles-2021/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2021-05-04T17:00:16+00:00,,review,https://www.slashfilm.com/580868/the-quarantine-stream-binging-with-babish/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T17:30:23+00:00,,review,https://www.slashfilm.com/580879/loki-special-look-glorious-purpose/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T18:00:26+00:00,,review,https://www.slashfilm.com/580877/dont-breathe-2-first-look/,,,,Automated collection; review subject and Gilligan flag manually.
Elizabeth Olsen To Star In,2021-05-04T18:30:21+00:00,,review,https://www.slashfilm.com/580878/elizabeth-olsen-to-star-in-love-and-death-series-at-hbo-max/,,,,Automated collection; review subject and Gilligan flag manually.
Latest,2021-05-04T19:00:00+00:00,,review,https://www.slashfilm.com/580864/in-the-heights-trailer-96000/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T19:30:03+00:00,,review,https://www.slashfilm.com/580882/the-last-letter-from-your-lover-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T20:00:56+00:00,,review,https://www.slashfilm.com/580876/star-wars-the-bad-batch-featurette-now/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Life-Changing Films, Movies That Fall Apart In Act 3, And More - SlashFilm",2021-05-04T20:30:04+00:00,,review,https://www.slashfilm.com/580887/daily-podcast-life-changing-films-movies-that-fall-apart-in-act-3-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
More Nintendo Animated Movies On The Way Following Illumination,2021-05-04T21:00:50+00:00,,review,https://www.slashfilm.com/580860/more-nintendo-animated-movies/,,,,Automated collection; review subject and Gilligan flag manually.
Watch This Neat,2021-05-04T21:30:10+00:00,,review,https://www.slashfilm.com/580884/the-last-jedi-practical-effects-test/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T22:00:26+00:00,,review,https://www.slashfilm.com/580883/douglas-trumbull-and-christopher-nolan/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T22:30:05+00:00,,review,https://www.slashfilm.com/580888/the-friendship-onion-dominic-monaghan-billy-boyd/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T23:00:52+00:00,,review,https://www.slashfilm.com/580881/the-mitchells-vs-the-machines-animation-featurette/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-04T23:30:09+00:00,,review,https://www.slashfilm.com/580889/finding-the-mother-tree-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2021-05-05T00:00:30+00:00,,review,https://www.slashfilm.com/580890/weekend-box-office-demon-slayer/,,,,Automated collection; review subject and Gilligan flag manually.
